time_stamp,target,x1,y1,x2,y2
00:19:15,Target_D,1450,707,1565,805
00:19:15,Target_A,1619,893,1672,930
00:19:15,Target_B,675,491,717,584
00:19:15,Target_B,199,64,282,124
00:19:15,Target_C,166,67,274,126
00:19:15,Target_A,1730,566,1770,701
00:19:15,Target_A,1763,316,1920,376
00:19:16,Target_C,1444,947,1507,1021
00:19:16,Target_C,1605,861,1676,946
00:19:16,Target_B,865,400,998,548
00:19:16,Target_A,686,594,723,661
00:19:16,Target_D,868,410,923,557
00:19:16,Target_A,838,541,885,665
00:19:16,Target_D,805,524,948,688
00:19:16,Target_C,669,468,797,662
00:19:16,Target_C,110,104,175,302
00:19:16,Target_A,962,349,1115,416
00:19:16,Target_A,1777,513,1890,593
00:19:16,Target_B,1677,1046,1862,1080
00:19:16,Target_B,177,739,274,881
00:19:17,Target_G,1522,779,1563,881
00:19:17,Target_A,1502,799,1652,959
00:19:17,Target_G,1665,844,1714,918
00:19:17,Target_A,1572,878,1666,949
00:19:17,Target_C,1477,964,1570,1080
00:19:17,Target_F,1116,933,1215,1060
00:19:18,Target_F,1534,835,1696,945
00:19:18,Target_C,1633,845,1785,876
00:19:18,Target_C,1763,742,1799,784
00:19:18,Target_A,1664,814,1701,980
00:19:18,Target_A,1487,925,1541,1080
00:19:18,Target_D,1571,718,1653,832
00:19:18,Target_B,767,598,832,778
00:19:18,Target_C,769,464,894,541
00:19:18,Target_A,231,160,292,328
00:19:18,Target_C,246,215,310,321
00:19:18,Target_D,439,427,472,470
00:19:19,Target_C,1744,778,1777,834
00:19:19,Target_C,1567,776,1698,813
00:19:19,Target_C,1626,917,1735,1001
00:19:19,Target_G,1653,819,1764,858
00:19:19,Target_B,1420,744,1555,926
00:19:19,Target_A,847,455,984,532
00:19:19,Target_B,756,483,913,610
00:19:19,Target_A,784,489,817,678
00:19:19,Target_F,124,180,202,225
00:19:20,Target_C,1703,949,1867,1080
00:19:20,Target_F,1630,966,1685,1080
00:19:20,Target_B,772,621,867,804
00:19:20,Target_C,610,620,721,774
00:19:20,Target_A,1481,815,1602,996
00:19:20,Target_D,1117,2,1217,202
00:19:21,Target_A,712,473,904,541
00:19:21,Target_A,691,524,829,619
00:19:21,Target_A,737,548,833,604
00:19:21,Target_D,760,568,868,634
00:19:21,Target_D,689,629,777,665
00:19:21,Target_C,662,536,720,614
00:19:21,Target_A,1588,410,1747,591
00:19:22,Target_A,1661,859,1824,976
00:19:22,Target_C,1572,929,1705,978
00:19:22,Target_B,1410,752,1480,801
00:19:22,Target_A,1411,893,1607,953
00:19:22,Target_C,778,452,911,549
00:19:22,Target_B,614,468,658,651
00:19:22,Target_B,197,93,259,222
00:19:22,Target_E,126,137,315,332
00:19:22,Target_A,179,98,319,286
00:19:22,Target_A,157,63,187,220
00:19:22,Target_B,1700,835,1882,933
00:19:22,Target_B,1002,607,1076,797
00:19:22,Target_A,1297,610,1425,724
00:19:23,Target_E,1528,800,1720,971
00:19:23,Target_C,1753,814,1868,940
00:19:23,Target_E,1438,821,1489,936
00:19:23,Target_A,1668,885,1727,1039
00:19:23,Target_E,1718,849,1886,1033
00:19:23,Target_G,1493,749,1537,838
00:19:23,Target_B,1420,895,1610,932
00:19:23,Target_A,864,588,952,701
00:19:23,Target_C,700,669,743,787
00:19:23,Target_B,623,624,789,762
00:19:23,Target_E,701,416,736,534
00:19:23,Target_A,1201,149,1322,246
00:19:23,Target_A,830,944,907,1008
00:19:23,Target_C,831,900,951,1028
00:19:23,Target_E,1477,869,1632,952
00:19:24,Target_B,1485,782,1652,885
00:19:24,Target_A,1529,811,1587,913
00:19:24,Target_B,1436,700,1553,894
00:19:24,Target_C,1532,826,1704,1005
00:19:24,Target_A,861,586,989,762
00:19:24,Target_B,1249,98,1350,220
00:19:24,Target_F,897,469,1004,664
00:19:24,Target_B,892,356,1011,401
00:19:25,Target_C,1766,771,1892,934
00:19:25,Target_A,1636,833,1706,1027
00:19:25,Target_A,1685,902,1875,1066
00:19:25,Target_D,1613,749,1655,834
00:19:25,Target_E,1611,864,1680,895
00:19:25,Target_A,1541,925,1740,1080
00:19:25,Target_B,1651,834,1701,884
00:19:25,Target_G,1490,887,1583,1080
00:19:25,Target_B,1466,935,1622,996
00:19:25,Target_A,755,595,911,734
00:19:25,Target_D,685,556,793,604
00:19:25,Target_F,313,266,385,405
00:19:25,Target_A,192,259,289,391
00:19:25,Target_A,1702,691,1878,752
00:19:26,Target_A,1602,915,1716,953
00:19:26,Target_A,1547,840,1701,982
00:19:26,Target_C,1506,799,1598,878
00:19:26,Target_B,1548,925,1651,1017
00:19:26,Target_C,1629,729,1739,800
00:19:26,Target_G,1417,818,1462,898
00:19:26,Target_C,1544,938,1646,1026
00:19:26,Target_A,1511,959,1608,1004
00:19:26,Target_C,772,662,905,825
00:19:26,Target_F,657,431,733,470
00:19:26,Target_E,755,400,816,446
00:19:26,Target_E,861,510,1051,670
00:19:26,Target_A,728,604,909,654
00:19:26,Target_A,608,644,689,756
00:19:26,Target_A,70,59,106,182
00:19:26,Target_B,599,978,795,1080
00:19:26,Target_B,1846,426,1879,584
00:19:26,Target_C,499,169,642,205
00:19:26,Target_D,1017,80,1051,114
00:19:27,Target_D,1629,819,1795,910
00:19:27,Target_A,1482,839,1627,1000
00:19:27,Target_A,1528,871,1715,1017
00:19:27,Target_B,1745,946,1783,1042
00:19:27,Target_B,1764,747,1829,911
00:19:27,Target_F,1631,837,1805,921
00:19:27,Target_A,1712,797,1802,882
00:19:27,Target_F,1500,716,1610,790
00:19:27,Target_A,1416,827,1451,978
00:19:27,Target_B,653,555,741,753
00:19:27,Target_F,870,453,973,588
00:19:27,Target_E,646,532,737,680
00:19:27,Target_B,724,607,848,737
00:19:27,Target_A,601,422,720,479
00:19:27,Target_D,162,155,261,320
00:19:27,Target_D,286,149,454,276
00:19:28,Target_A,1530,745,1599,853
00:19:28,Target_B,1628,962,1761,1044
00:19:28,Target_E,1622,794,1732,840
00:19:28,Target_B,1467,797,1591,890
00:19:28,Target_C,1603,949,1664,1007
00:19:28,Target_C,822,461,867,546
00:19:28,Target_A,614,518,752,710
00:19:28,Target_F,169,110,359,203
00:19:29,Target_A,1528,876,1619,1041
00:19:29,Target_A,1653,922,1791,976
00:19:29,Target_G,697,491,760,562
00:19:29,Target_A,640,652,685,725
00:19:29,Target_A,649,544,829,613
00:19:29,Target_A,857,666,1009,852
00:19:29,Target_A,757,634,933,808
00:19:29,Target_D,666,432,790,512
00:19:29,Target_B,283,217,404,417
00:19:29,Target_C,466,527,564,718
00:19:29,Target_A,286,949,470,1067
00:19:30,Target_A,1565,910,1650,950
00:19:30,Target_D,1709,844,1812,958
00:19:30,Target_E,1561,842,1714,933
00:19:30,Target_C,1525,830,1724,894
00:19:30,Target_A,1439,704,1586,760
00:19:30,Target_C,1761,943,1840,1019
00:19:30,Target_D,1488,770,1558,908
00:19:30,Target_D,285,174,477,292
00:19:31,Target_C,743,536,942,655
00:19:31,Target_C,227,150,293,219
00:19:31,Target_E,210,155,354,313
00:19:31,Target_A,191,975,266,1080
00:19:31,Target_B,683,41,836,220
00:19:31,Target_A,290,6,477,184
00:19:32,Target_A,1728,777,1788,896
00:19:32,Target_B,1749,935,1790,990
00:19:32,Target_D,863,556,1060,718
00:19:32,Target_A,646,610,811,748
00:19:32,Target_B,616,418,793,587
00:19:32,Target_F,784,429,872,620
00:19:32,Target_B,706,631,743,751
00:19:32,Target_C,206,240,354,394
00:19:32,Target_B,196,156,323,220
00:19:32,Target_B,744,887,894,973
00:19:32,Target_A,1783,5,1902,115
00:19:32,Target_A,1122,818,1206,897
00:19:33,Target_B,1474,785,1667,901
00:19:33,Target_A,1563,925,1623,1024
00:19:33,Target_A,1691,833,1748,893
00:19:33,Target_C,1400,838,1556,978
00:19:33,Target_B,1568,956,1707,1049
00:19:33,Target_D,1415,903,1612,994
00:19:33,Target_F,1476,956,1569,1080
00:19:33,Target_D,1607,768,1736,808
00:19:33,Target_D,1562,967,1639,1080
00:19:33,Target_E,815,442,916,559
00:19:33,Target_E,760,571,806,767
00:19:33,Target_C,82,153,269,300
00:19:33,Target_A,1787,814,1877,886
00:19:33,Target_D,1052,1018,1168,1080
00:19:33,Target_G,257,984,327,1056
00:19:34,Target_B,1404,951,1556,1057
00:19:34,Target_A,1750,896,1808,1051
00:19:34,Target_A,1549,815,1638,946
00:19:34,Target_G,1589,964,1652,1005
00:19:34,Target_C,620,406,692,606
00:19:34,Target_A,850,596,917,789
00:19:34,Target_B,797,427,977,588
00:19:34,Target_D,849,667,1021,770
00:19:34,Target_B,157,85,334,220
00:19:34,Target_A,1321,60,1507,129
00:19:35,Target_C,1627,857,1725,955
00:19:35,Target_A,1433,914,1553,1067
00:19:35,Target_A,744,543,907,700
00:19:35,Target_E,782,411,832,607
00:19:35,Target_D,208,204,397,370
00:19:35,Target_D,1824,521,1920,626
00:19:35,Target_A,943,522,1101,623
00:19:35,Target_F,77,939,198,1080
00:19:35,Target_C,1537,688,1725,766
00:19:36,Target_B,1650,902,1820,1070
00:19:36,Target_G,1441,870,1552,1024
00:19:36,Target_C,1478,786,1573,825
00:19:36,Target_A,1763,883,1920,961
00:19:36,Target_A,692,489,729,569
00:19:36,Target_A,787,556,864,651
00:19:36,Target_B,690,658,747,857
00:19:36,Target_A,645,532,786,711
00:19:36,Target_B,836,616,927,671
00:19:36,Target_B,261,930,337,1080
00:19:37,Target_B,1654,763,1733,832
00:19:37,Target_C,1765,709,1920,751
00:19:37,Target_E,721,640,756,731
00:19:37,Target_B,642,500,681,556
00:19:37,Target_A,709,499,744,548
00:19:37,Target_D,637,460,780,646
00:19:37,Target_B,287,93,358,270
00:19:37,Target_A,1640,182,1701,228
00:19:37,Target_A,401,311,511,375
00:19:38,Target_D,1711,935,1891,1072
00:19:38,Target_A,1465,764,1632,897
00:19:39,Target_A,1465,855,1652,915
00:19:39,Target_F,1718,810,1825,843
00:19:39,Target_D,1468,720,1576,807
00:19:39,Target_D,1642,796,1727,970
00:19:39,Target_A,1758,821,1800,965
00:19:39,Target_A,1426,872,1597,975
00:19:39,Target_B,799,486,838,565
00:19:39,Target_A,830,498,956,613
00:19:39,Target_B,797,470,995,566
00:19:39,Target_A,486,66,651,120
00:19:39,Target_B,284,535,435,565
00:19:40,Target_A,1550,707,1696,747
00:19:40,Target_C,1624,965,1728,1080
00:19:40,Target_C,780,527,873,583
00:19:40,Target_C,829,455,948,591
00:19:40,Target_F,650,625,764,718
00:19:40,Target_E,697,452,862,484
00:19:40,Target_G,228,112,428,266
00:19:40,Target_A,270,89,356,200
00:19:40,Target_D,139,196,248,259
00:19:40,Target_F,543,65,734,143
00:19:41,Target_D,1487,790,1612,867
00:19:41,Target_C,1423,807,1507,867
00:19:41,Target_F,1442,888,1476,1020
00:19:41,Target_E,1188,199,1221,381
00:19:42,Target_A,1617,912,1682,1080
00:19:42,Target_C,1523,803,1560,871
00:19:42,Target_A,1497,808,1662,844
00:19:42,Target_A,1409,838,1575,999
00:19:42,Target_A,646,579,777,741
00:19:42,Target_A,610,563,788,716
00:19:43,Target_A,1693,818,1868,875
00:19:43,Target_B,792,658,963,734
00:19:43,Target_C,844,537,935,633
00:19:43,Target_B,801,589,922,775
00:19:43,Target_B,619,560,729,725
00:19:43,Target_A,114,263,312,335
00:19:43,Target_C,1184,1020,1357,1080
00:19:44,Target_A,1758,884,1913,1056
00:19:44,Target_C,1498,914,1585,1022
00:19:44,Target_A,1535,743,1598,791
00:19:44,Target_B,755,563,902,656
00:19:44,Target_F,813,624,921,661
00:19:44,Target_D,1839,692,1920,815
00:19:44,Target_E,1757,424,1914,458
00:19:45,Target_A,1410,866,1483,1054
00:19:45,Target_C,1663,748,1727,883
00:19:45,Target_C,1421,854,1600,961
00:19:45,Target_E,1708,804,1747,919
00:19:45,Target_A,1719,839,1891,897
00:19:45,Target_B,685,630,755,753
00:19:45,Target_A,624,557,797,693
00:19:45,Target_B,687,595,853,789
00:19:45,Target_A,140,100,173,178
00:19:45,Target_C,268,104,343,183
00:19:45,Target_B,102,204,177,338
00:19:46,Target_A,1633,931,1732,1080
00:19:46,Target_F,1660,715,1708,884
00:19:46,Target_A,1755,809,1829,946
00:19:46,Target_D,854,640,942,791
00:19:46,Target_B,682,474,831,611
00:19:46,Target_A,843,533,1010,570
00:19:46,Target_F,238,58,306,137
00:19:46,Target_B,400,297,486,347
00:19:47,Target_A,1410,870,1506,964
00:19:47,Target_D,1588,899,1726,1057
00:19:47,Target_A,1612,723,1780,875
00:19:47,Target_B,850,592,977,703
00:19:47,Target_E,776,654,824,774
00:19:47,Target_C,222,63,257,250
00:19:47,Target_A,194,159,235,343
00:19:47,Target_A,268,66,462,154
00:19:47,Target_A,1574,699,1707,735
00:19:47,Target_C,59,208,253,372
00:19:48,Target_A,1749,937,1799,1080
00:19:48,Target_A,1747,721,1920,785
00:19:48,Target_A,1417,772,1452,941
00:19:48,Target_G,1448,763,1556,828
00:19:48,Target_A,1403,743,1488,904
00:19:48,Target_C,1510,776,1683,852
00:19:48,Target_B,609,648,802,770
00:19:48,Target_F,846,421,929,592
00:19:48,Target_D,764,570,928,637
00:19:48,Target_G,127,229,201,271
00:19:48,Target_A,973,242,1149,352
00:19:49,Target_A,1765,740,1883,883
00:19:49,Target_F,1487,850,1616,950
00:19:49,Target_F,1666,814,1844,959
00:19:49,Target_D,1459,759,1527,795
00:19:49,Target_C,618,511,701,582
00:19:49,Target_A,785,643,932,711
00:19:49,Target_B,187,214,372,389
00:19:49,Target_A,204,99,330,245
00:19:50,Target_B,1691,904,1739,991
00:19:50,Target_F,1604,937,1787,1043
00:19:50,Target_C,656,617,716,811
00:19:50,Target_B,656,454,799,602
00:19:50,Target_A,622,633,808,747
00:19:50,Target_E,54,211,120,387
00:19:50,Target_D,70,102,209,145
00:19:50,Target_A,70,160,100,229
00:19:50,Target_A,67,185,168,278
00:19:50,Target_B,987,804,1102,905
00:19:50,Target_G,823,167,884,326
00:19:50,Target_B,1303,279,1489,357
00:19:51,Target_B,1620,720,1749,811
00:19:51,Target_A,1510,909,1555,1080
00:19:51,Target_B,1520,879,1705,988
00:19:51,Target_C,808,411,961,489
00:19:51,Target_B,628,455,819,576
00:19:51,Target_F,660,442,797,568
00:19:51,Target_B,606,652,639,799
00:19:51,Target_A,838,480,993,599
00:19:51,Target_F,862,542,1016,660
00:19:51,Target_B,154,97,289,153
00:19:51,Target_E,178,213,225,356
00:19:51,Target_B,69,92,151,171
00:19:51,Target_C,950,648,1081,729
00:19:52,Target_A,1547,844,1693,892
00:19:52,Target_G,1597,780,1736,923
00:19:52,Target_A,609,514,660,631
00:19:52,Target_A,716,560,896,666
00:19:52,Target_F,794,598,883,791
00:19:52,Target_C,621,540,692,586
00:19:52,Target_E,248,136,414,276
00:19:52,Target_C,270,111,419,221
00:19:52,Target_E,702,606,770,764
00:19:53,Target_C,1722,815,1905,883
00:19:53,Target_A,1546,821,1628,876
00:19:53,Target_B,1488,715,1586,915
00:19:53,Target_F,614,626,674,793
00:19:53,Target_F,800,607,844,716
00:19:53,Target_A,701,666,818,735
00:19:53,Target_C,312,82,459,165
00:19:54,Target_C,1439,963,1518,1080
00:19:54,Target_D,1482,805,1565,842
00:19:54,Target_A,1748,887,1801,965
00:19:54,Target_B,1689,785,1767,973
00:19:54,Target_B,689,436,810,557
00:19:54,Target_B,806,527,988,641
00:19:54,Target_C,712,407,760,483
00:19:54,Target_A,173,91,342,206
00:19:54,Target_C,285,219,445,397
00:19:54,Target_B,601,690,767,722
00:19:54,Target_A,156,410,203,489
00:19:55,Target_B,1443,824,1619,987
00:19:55,Target_B,1526,744,1722,859
00:19:55,Target_A,1642,850,1678,939
00:19:55,Target_B,1643,876,1808,1070
00:19:55,Target_G,1575,788,1686,935
00:19:55,Target_C,767,530,943,638
00:19:55,Target_E,755,522,834,655
00:19:55,Target_B,568,535,667,690
00:19:55,Target_A,1807,74,1914,126
00:19:56,Target_D,1581,919,1690,1076
00:19:56,Target_E,1734,900,1844,1072
00:19:56,Target_F,864,434,1001,538
00:19:56,Target_A,681,530,842,616
00:19:56,Target_D,8,241,83,342
00:19:57,Target_E,1531,816,1568,900
00:19:57,Target_C,1501,776,1622,829
00:19:57,Target_E,1625,763,1786,939
00:19:57,Target_E,617,447,675,609
00:19:58,Target_B,1607,910,1785,1013
00:19:58,Target_A,1747,781,1909,908
00:19:58,Target_A,252,57,400,161
00:19:58,Target_C,93,59,135,255
00:19:58,Target_A,135,75,185,251
00:19:58,Target_D,989,768,1077,801
00:19:59,Target_F,1618,906,1759,1032
00:19:59,Target_D,1656,859,1779,967
00:19:59,Target_A,1716,912,1908,1023
00:19:59,Target_B,1572,768,1732,948
00:19:59,Target_B,1559,943,1725,1080
00:19:59,Target_A,637,460,768,557
00:19:59,Target_B,790,622,893,760
00:19:59,Target_A,761,428,883,570
00:19:59,Target_A,773,439,877,622
00:19:59,Target_C,605,520,667,715
00:19:59,Target_B,214,198,360,335
00:19:59,Target_G,443,84,476,184
00:19:59,Target_E,1516,142,1578,239
00:20:00,Target_A,1415,805,1592,953
00:20:00,Target_E,1768,901,1906,1020
00:20:00,Target_A,672,429,814,489
00:20:00,Target_D,716,597,896,703
00:20:00,Target_C,638,659,735,760
00:20:00,Target_A,148,225,304,381
00:20:00,Target_A,59,132,104,272
00:20:00,Target_B,1848,959,1920,1057
00:20:00,Target_D,1710,383,1837,459
00:20:00,Target_C,503,544,622,735
00:20:01,Target_B,1620,774,1712,939
00:20:01,Target_A,1578,819,1690,952
00:20:01,Target_A,1753,898,1920,1043
00:20:01,Target_C,1500,754,1607,866
00:20:01,Target_B,1689,841,1750,999
00:20:01,Target_G,736,550,930,670
00:20:01,Target_C,718,480,897,535
00:20:01,Target_C,664,581,792,620
00:20:01,Target_E,607,719,739,891
00:20:01,Target_C,25,442,223,582
00:20:02,Target_C,1605,914,1695,1023
00:20:02,Target_C,1747,785,1902,858
00:20:02,Target_E,1453,770,1589,940
00:20:02,Target_F,864,418,951,542
00:20:02,Target_F,845,502,1040,533
00:20:02,Target_A,714,549,900,713
00:20:02,Target_D,672,401,865,585
00:20:02,Target_B,855,453,903,520
00:20:02,Target_B,691,458,832,598
00:20:02,Target_E,223,437,259,530
00:20:02,Target_B,1692,957,1755,1012
00:20:02,Target_A,146,622,301,784
00:20:02,Target_G,584,656,661,691
00:20:02,Target_C,1213,149,1258,336
00:20:03,Target_A,1695,844,1741,920
00:20:03,Target_C,1766,822,1877,880
00:20:03,Target_C,1545,760,1708,882
00:20:03,Target_B,1546,793,1739,877
00:20:03,Target_D,846,623,1028,675
00:20:03,Target_A,624,918,807,1027
00:20:03,Target_C,503,676,701,760
00:20:03,Target_G,383,575,454,664
00:20:04,Target_D,1606,934,1795,970
00:20:04,Target_B,868,645,1037,820
00:20:04,Target_D,868,506,1019,552
00:20:04,Target_E,667,690,788,773
00:20:05,Target_A,1524,943,1659,1013
00:20:05,Target_A,1556,922,1719,1058
00:20:05,Target_F,1686,917,1836,995
00:20:05,Target_D,1657,931,1732,1080
00:20:05,Target_B,1770,768,1920,841
00:20:05,Target_A,670,520,815,552
00:20:05,Target_B,712,526,901,693
00:20:05,Target_B,212,81,270,253
00:20:05,Target_F,305,77,367,231
00:20:05,Target_A,1119,729,1154,896
00:20:06,Target_E,1662,740,1762,828
00:20:06,Target_F,1499,894,1542,991
00:20:06,Target_E,1587,734,1658,914
00:20:06,Target_C,608,565,712,612
00:20:06,Target_A,648,462,721,635
00:20:06,Target_A,174,161,253,232
00:20:06,Target_E,144,144,227,180
00:20:06,Target_G,66,234,207,356
00:20:06,Target_D,308,132,388,314
00:20:06,Target_A,176,743,354,844
00:20:06,Target_A,1174,920,1275,1069
00:20:06,Target_A,910,647,1010,808
00:20:06,Target_F,1847,72,1899,249
00:20:07,Target_A,1533,753,1581,870
00:20:07,Target_B,1682,915,1774,998
00:20:07,Target_A,1526,933,1582,1080
00:20:07,Target_C,1547,816,1635,883
00:20:07,Target_F,1533,748,1671,896
00:20:07,Target_B,751,527,815,648
00:20:07,Target_B,696,442,876,497
00:20:07,Target_A,759,488,875,610
00:20:07,Target_F,99,78,243,222
00:20:07,Target_A,641,288,808,413
00:20:07,Target_C,40,899,134,1080
00:20:07,Target_A,1715,882,1781,1004
00:20:07,Target_D,856,666,955,859
00:20:07,Target_B,502,815,691,890
00:20:08,Target_A,1625,835,1678,990
00:20:08,Target_A,1746,912,1834,1080
00:20:08,Target_A,1608,747,1790,945
00:20:08,Target_A,1770,906,1920,1044
00:20:08,Target_B,826,455,860,494
00:20:08,Target_G,604,480,653,607
00:20:08,Target_A,316,168,470,327
00:20:08,Target_D,260,109,323,277
00:20:09,Target_B,1737,740,1848,787
00:20:09,Target_C,1637,933,1668,1054
00:20:09,Target_C,685,662,809,858
00:20:09,Target_A,1253,112,1301,294
00:20:10,Target_C,1522,953,1650,1011
00:20:10,Target_A,1587,896,1780,1071
00:20:10,Target_D,1465,864,1546,977
00:20:10,Target_A,1430,919,1463,991
00:20:10,Target_E,1519,844,1690,1040
00:20:10,Target_A,820,480,861,578
00:20:10,Target_C,660,562,734,627
00:20:10,Target_F,660,520,753,649
00:20:10,Target_A,162,124,271,296
00:20:10,Target_F,303,204,339,318
00:20:10,Target_F,111,244,241,317
00:20:10,Target_C,275,97,441,260
00:20:10,Target_C,1660,871,1766,964
00:20:10,Target_A,1666,73,1864,237
00:20:11,Target_B,1602,719,1789,819
00:20:11,Target_A,1495,736,1542,830
00:20:11,Target_D,1445,800,1538,851
00:20:11,Target_A,1747,818,1900,1012
00:20:11,Target_B,1610,953,1762,983
00:20:11,Target_A,866,574,1038,747
00:20:11,Target_C,766,463,831,592
00:20:11,Target_A,704,437,837,530
00:20:11,Target_A,151,160,205,240
00:20:11,Target_D,788,887,868,1000
00:20:12,Target_B,1697,708,1750,854
00:20:12,Target_A,1712,893,1876,983
00:20:12,Target_C,1657,934,1821,1018
00:20:12,Target_C,1721,867,1843,1021
00:20:12,Target_A,1685,880,1778,911
00:20:12,Target_F,1598,914,1654,1068
00:20:12,Target_C,1437,912,1614,1080
00:20:12,Target_C,774,454,888,609
00:20:12,Target_G,643,437,816,515
00:20:12,Target_E,69,202,143,334
00:20:12,Target_E,1888,322,1920,369
00:20:13,Target_B,1409,753,1552,850
00:20:13,Target_A,727,517,810,578
00:20:13,Target_A,733,563,880,622
00:20:13,Target_G,777,602,931,725
00:20:13,Target_B,666,558,835,636
00:20:13,Target_A,732,630,785,827
00:20:13,Target_B,1446,176,1571,304
00:20:13,Target_B,1726,236,1774,313
00:20:13,Target_A,253,908,368,1062
00:20:14,Target_B,1538,806,1588,994
00:20:14,Target_B,1667,915,1818,1064
00:20:14,Target_E,1554,957,1667,1080
00:20:14,Target_A,1507,861,1682,1032
00:20:14,Target_B,1439,731,1585,901
00:20:14,Target_B,1591,893,1675,951
00:20:14,Target_B,800,472,957,625
00:20:14,Target_B,126,235,323,427
00:20:14,Target_A,84,117,170,171
00:20:14,Target_C,627,53,807,131
00:20:14,Target_A,1356,740,1493,877
00:20:15,Target_A,1429,731,1539,775
00:20:15,Target_B,1494,738,1548,906
00:20:15,Target_A,1584,924,1679,1080
00:20:15,Target_A,1625,745,1680,787
00:20:15,Target_C,1614,779,1754,859
00:20:15,Target_G,1473,938,1615,1067
00:20:15,Target_C,1411,857,1535,922
00:20:15,Target_A,1639,819,1760,1005
00:20:15,Target_A,1568,934,1747,1080
00:20:15,Target_C,762,497,957,553
00:20:15,Target_C,689,647,838,824
00:20:15,Target_B,752,444,839,516
00:20:15,Target_B,1632,1008,1832,1080
00:20:16,Target_G,1542,963,1639,1080
00:20:16,Target_C,1423,940,1598,1080
00:20:16,Target_A,1527,831,1701,1027
00:20:16,Target_B,1728,932,1765,1080
00:20:16,Target_B,1704,727,1786,855
00:20:16,Target_A,1769,819,1870,922
00:20:16,Target_A,1768,713,1910,784
00:20:16,Target_A,752,523,828,675
00:20:16,Target_C,670,392,737,550
00:20:16,Target_A,227,671,328,767
00:20:17,Target_C,1721,936,1890,1012
00:20:17,Target_B,1424,965,1588,1080
00:20:17,Target_D,1595,790,1751,928
00:20:17,Target_C,1762,929,1847,1080
00:20:17,Target_C,1753,775,1901,852
00:20:17,Target_A,1644,866,1727,972
00:20:17,Target_A,689,613,723,649
00:20:17,Target_A,829,479,861,599
00:20:17,Target_B,92,118,170,257
00:20:17,Target_F,447,851,617,895
00:20:17,Target_A,815,671,983,722
00:20:18,Target_B,1539,734,1670,834
00:20:18,Target_D,1597,837,1733,885
00:20:18,Target_F,1706,947,1824,1032
00:20:18,Target_A,1478,737,1555,870
00:20:18,Target_A,1523,753,1635,906
00:20:18,Target_B,1628,941,1699,1080
00:20:18,Target_B,684,575,802,759
00:20:18,Target_B,86,173,172,360
00:20:18,Target_B,167,251,360,395
00:20:18,Target_D,75,669,256,789
00:20:18,Target_A,1221,275,1368,394
00:20:19,Target_C,1703,930,1812,982
00:20:19,Target_C,1464,934,1587,1057
00:20:19,Target_C,1441,826,1609,1024
00:20:19,Target_A,1592,856,1678,911
00:20:19,Target_A,625,593,686,769
00:20:19,Target_B,846,425,1019,481
00:20:19,Target_A,770,618,965,786
00:20:19,Target_B,812,531,863,715
00:20:19,Target_C,176,60,361,113
00:20:19,Target_F,1071,969,1133,1080
00:20:19,Target_C,1791,951,1898,1080
00:20:19,Target_B,688,128,877,269
00:20:20,Target_C,1731,891,1763,1062
00:20:20,Target_A,712,590,867,706
00:20:20,Target_B,779,439,913,476
00:20:20,Target_F,773,553,814,623
00:20:20,Target_E,838,488,1038,562
00:20:20,Target_F,637,627,786,813
00:20:20,Target_B,110,177,248,360
00:20:20,Target_D,133,234,270,294
00:20:20,Target_C,215,132,290,176
00:20:20,Target_E,1674,554,1799,625
00:20:20,Target_D,1363,375,1518,493
00:20:20,Target_B,1236,89,1344,264
00:20:21,Target_A,1655,818,1698,1001
00:20:21,Target_A,1473,851,1509,888
00:20:21,Target_D,1550,858,1650,1002
00:20:21,Target_A,1415,907,1531,1073
00:20:21,Target_D,1518,883,1612,1048
00:20:21,Target_B,1699,718,1850,770
00:20:21,Target_E,1679,854,1821,1029
00:20:21,Target_B,790,416,928,472
00:20:21,Target_A,635,533,691,685
00:20:21,Target_C,775,453,861,507
00:20:21,Target_D,648,492,765,649
00:20:21,Target_A,839,460,1000,656
00:20:21,Target_B,194,221,355,398
00:20:21,Target_A,1482,150,1546,280
00:20:22,Target_B,1768,917,1920,1044
00:20:22,Target_C,1450,866,1496,1033
00:20:22,Target_G,1688,919,1733,981
00:20:22,Target_A,1424,804,1461,965
00:20:22,Target_E,1577,807,1699,988
00:20:22,Target_E,1756,806,1908,854
00:20:22,Target_C,725,603,833,774
00:20:22,Target_B,731,646,768,835
00:20:22,Target_C,816,575,998,695
00:20:22,Target_B,756,666,802,836
00:20:22,Target_F,710,551,815,710
00:20:22,Target_D,691,432,770,540
00:20:22,Target_B,259,155,351,238
00:20:22,Target_G,1769,521,1894,618
00:20:22,Target_E,1582,611,1662,693
00:20:22,Target_D,288,725,411,898
00:20:23,Target_D,1414,926,1444,1009
00:20:23,Target_B,1429,806,1523,965
00:20:23,Target_A,1426,702,1562,779
00:20:23,Target_C,638,509,748,644
00:20:23,Target_D,281,254,431,316
00:20:23,Target_A,160,103,200,182
00:20:23,Target_B,1202,34,1264,70
00:20:23,Target_A,835,363,895,516
00:20:24,Target_G,1534,936,1685,1080
00:20:24,Target_A,1524,970,1587,1080
00:20:24,Target_G,640,629,684,763
00:20:24,Target_E,742,421,818,473
00:20:24,Target_C,851,546,942,580
00:20:24,Target_E,295,55,479,166
00:20:24,Target_A,219,152,329,339
00:20:24,Target_C,68,137,192,178
